Lemma,Stem,Paradigm,Class,Translation,Source
jaagizan,jaagiz,VTI,VTI_am,"burn it up",https://ojibwe.lib.umn.edu/main-entry/jaagizan-vti
gadiskibidoon,gadiskibid,VTI,VTI_oo,"disconnect it [pulling]; split it open (with hands), pull it apart and open; pull the plug on it",https://ojibwe.lib.umn.edu/main-entry/gadiskibidoon-vti2
gijigaabikad,gijigaabikad,VII,VII_d,"it (mineral) is corrugated",https://ojibwe.lib.umn.edu/main-entry/gijigaabikad-vii
dewizide,dewizide,VAI,VAI_VV,"s/he has an ache in h/ foot",https://ojibwe.lib.umn.edu/main-entry/dewizide-vai
dedewizide,dedewizide,VAI,VAI_VV,"s/he has an ache in h/ foot",https://ojibwe.lib.umn.edu/main-entry/dewizide-vai
giziibiigisaginige-giizhigad,giziibiigisaginige-giizhigad,VII,VII_d,"it is Saturday",https://ojibwe.lib.umn.edu/main-entry/giziibiigisaginige-giizhigad-vii
animipon,animipo,VII,VII_V,"snow goes away",https://ojibwe.lib.umn.edu/main-entry/animipon-vii
ishpiwebishkan,ishpiwebishk,VTI,VTI_am,"kick it high",https://ojibwe.lib.umn.edu/main-entry/ishpiwebishkan-vti
gibozigwaji,gibozigwaji,VAI,VAI_V,"s/he is frozen in",https://ojibwe.lib.umn.edu/main-entry/gibozigwaji-vai
debwetaagwad,debwetaagwad,VII,VII_d,"it is believable, is believed",https://ojibwe.lib.umn.edu/main-entry/debwetaagwad-vii
ozhaashizigobizo,ozhaashizigobizo,VAI,VAI_V,"s/he or it (animate) slips speeding on the ice",https://ojibwe.lib.umn.edu/main-entry/ozhaashizigobizo-vai
niinamaabikad,niinamaabikad,VII,VII_d,"it (mineral) is weak",https://ojibwe.lib.umn.edu/main-entry/niinamaabikad-vii
gaandinigaazo,gaandinigaazo,VAI,VAI_V,"s/he is pushed (by someone), 'they' push h/",https://ojibwe.lib.umn.edu/main-entry/gaandinigaazo-vai
andoojiin,nandoojiin,VTA,VTA_C,"feel for, grope for h/ or it (animate); (try to) find h/ or it animate (with the hand)",https://ojibwe.lib.umn.edu/main-entry/andoojiin-vta
andoojiin,andoojiin,VTA,VTA_C,"feel for, grope for h/ or it (animate); (try to) find h/ or it animate (with the hand)",https://ojibwe.lib.umn.edu/main-entry/andoojiin-vta
nanaandoojiin,nananandoojiin,VTA,VTA_C,"feel for, grope for h/ or it (animate); (try to) find h/ or it animate (with the hand)",https://ojibwe.lib.umn.edu/main-entry/andoojiin-vta
bagwaakide,bagwaakide,VII,VII_VV,"it has a hole burned in it",https://ojibwe.lib.umn.edu/main-entry/bagwaakide-vii
ondakii'ige,ondakii'ige,VAI,VAI_VV,"s/he poles a boat from a certain place",https://ojibwe.lib.umn.edu/main-entry/ondakii-ige-vai
inaa'an,inaa'an,VII,VII_n,"it drifts to a certain place on the waves",https://ojibwe.lib.umn.edu/main-entry/inaa-an-vii
bagijige,bagijige,VAI,VAI_VV,"s/he makes an offering",https://ojibwe.lib.umn.edu/main-entry/bagijige-vai
babagijige,babagijige,VAI,VAI_VV,"s/he makes an offering",https://ojibwe.lib.umn.edu/main-entry/bagijige-vai
babiizigaanikweyaakizige,babiizigaanikweyaakizige,VAI,VAI_VV,"s/he curls hair, gives permanents",https://ojibwe.lib.umn.edu/main-entry/babiizigaanikweyaakizige-vai
onjiwizh,onjiwin1,VTA,VTA_n,"take, carry h/ from a certain place",https://ojibwe.lib.umn.edu/main-entry/onjiwizh-vta
baashkisin,baashkisin,VII,VII_n,"it falls and bursts, bursts on impact",https://ojibwe.lib.umn.edu/main-entry/baashkisin-vii
napaadakizine,napaadakizine,VAI,VAI_VV,"s/he puts a shoe on the wrong foot",https://ojibwe.lib.umn.edu/main-entry/napaadakizine-vai
ashi-niiwaginzo,ashi-niiwaginzo,VAI,VAI_V,"it is the fourteenth (of the month)",https://ojibwe.lib.umn.edu/main-entry/ashi-niiwaginzo-vai
aazhawagaazii,aazhawagaazii,VAI,VAI_VV,"s/he wades across",https://ojibwe.lib.umn.edu/main-entry/aazhawagaazii-vai
aayaazhawagaazii,aayaazhawagaazii,VAI,VAI_VV,"s/he wades across",https://ojibwe.lib.umn.edu/main-entry/aazhawagaazii-vai
bizaan-ayaa,bizaan-ayaa,VAI,VAI_VV,"s/he is quiet, is still, is easy-going",https://ojibwe.lib.umn.edu/main-entry/bizaan-ayaa-vai
dwaa'ige,dwaa'ige,VAI,VAI_VV,"s/he makes a hole in the ice",https://ojibwe.lib.umn.edu/main-entry/dwaa-ige-vai
biitagoode,biitagoode,VAI,VAI_VV,"s/he puts on h/ dress",https://ojibwe.lib.umn.edu/main-entry/biitagoode-vai
beshiigad,beshiigad,VII,VII_d,"it (sheet-like) has a stripe, has a line",https://ojibwe.lib.umn.edu/main-entry/beshiigad-vii
ditisadowe,ditisadowe,VAI,VAI_VV,"s/he has thin fur",https://ojibwe.lib.umn.edu/main-entry/ditisadowe-vai
wiinijiishkiwagizi,wiinijiishkiwagizi,VAI,VAI_V,"s/he is muddy, dirty with mud",https://ojibwe.lib.umn.edu/main-entry/wiinijiishkiwagizi-vai
gagaanwaakwaabide,gagaanwaakwaabide,VAI,VAI_VV,"s/he has long teeth",https://ojibwe.lib.umn.edu/main-entry/gagaanwaakwaabide-vai
deba'oozo,deba'oozo,VAI,VAI_V,"s/he, it (animate) fits in",https://ojibwe.lib.umn.edu/main-entry/deba-oozo-vai
zagigaaden,zagigaaden,VTA,VTA_C,"hold, grab  h/ by the leg",https://ojibwe.lib.umn.edu/main-entry/zagigaaden-vta
gibitane,gibitane,VAI,VAI_VV,"s/he has a nosebleed",https://ojibwe.lib.umn.edu/main-entry/gibitane-vai
zikoshki,zikoshki,VAI,VAI_V,"s/he always is spitting",https://ojibwe.lib.umn.edu/main-entry/zikoshki-vai
niminaawegwinjin,niminaawegwinjin,VAI,VAI_n,"s/he or it (animate) is in the water out from shore, is floating in the water out from shore",https://ojibwe.lib.umn.edu/main-entry/niminaawegwinjin-vai
ashidaakoshin,ashidaakoshin,VAI,VAI_n,"s/he lies against the wall (or something wood- or stick-like)",https://ojibwe.lib.umn.edu/main-entry/ashidaakoshin-vai
animikwiitaw,animikwiitaw,VTA,VTA_aw,"turn your back to h/",https://ojibwe.lib.umn.edu/main-entry/animikwiitaw-vta
mashkawinigaade,mashkawinigaade,VII,VII_VV,"it is held tight (by someone), 'they' hold it tight",https://ojibwe.lib.umn.edu/main-entry/mashkawinigaade-vii
besho-biboon,besho-biboon,VII,VII_n,"it is a short winter",https://ojibwe.lib.umn.edu/main-entry/besho-biboon-vii
naagozi,naagozi,VAI,VAI_V,"s/he or it (animate) is visible, appears",https://ojibwe.lib.umn.edu/main-entry/naagozi-vai
ishpagoode,ishpagoode,VII,VII_VV,"it hangs high",https://ojibwe.lib.umn.edu/main-entry/ishpagoode-vii
ayishpagoode,ayishpagoode,VII,VII_VV,"it hangs high",https://ojibwe.lib.umn.edu/main-entry/ishpagoode-vii
bitaakondibeshin,bitaakondibeshin,VAI,VAI_n,"s/he bumps h/ head",https://ojibwe.lib.umn.edu/main-entry/bitaakondibeshin-vai
ginaa'ogo,ginaa'ogo,VAI,VAI_V,"s/he is stranded in a boat",https://ojibwe.lib.umn.edu/main-entry/ginaa-ogo-vai
biidaanakwagoode,biidaanakwagoode,VII,VII_VV,"clouds in the sky come here",https://ojibwe.lib.umn.edu/main-entry/biidaanakwagoode-vii
mamaanjigozidepizh,mamaanjigozidepin1,VTA,VTA_n,"restrain h/ by tying h/ feet",https://ojibwe.lib.umn.edu/main-entry/mamaanjigozidepizh-vta
aabitawazhe,aabitawazhe,VAI,VAI_VV,"s/he uses half of the blanket",https://ojibwe.lib.umn.edu/main-entry/aabitawazhe-vai
makadeyaanowe,makadeyaanowe,VAI,VAI_VV,"s/he (an animal) has a black tail",https://ojibwe.lib.umn.edu/main-entry/makadeyaanowe-vai
akoosagad,akoosagad,VII,VII_d,"it (useful wood) is a certain length, is so long",https://ojibwe.lib.umn.edu/main-entry/akoosagad-vii
inapizo,inapizo,VAI,VAI_V,"s/he is tied a certain way",https://ojibwe.lib.umn.edu/main-entry/inapizo-vai
gidagaabikizi,gidagaabikizi,VAI,VAI_V,"s/he (mineral) is spotted, is multi-colored",https://ojibwe.lib.umn.edu/main-entry/gidagaabikizi-vai
ozhiiginigaade,ozhiiginigaade,VII,VII_VV,"it (sheet-like) is folded, prepared, set (by someone), 'they' fold, prepare, set it (sheet-like)",https://ojibwe.lib.umn.edu/main-entry/ozhiiginigaade-vii
bwaawishkaa,bwaawishkaa,VAI,VAI_VV,"s/he hardly moves, won't budge",https://ojibwe.lib.umn.edu/main-entry/bwaawishkaa-vai
aabitooshkina',aabitooshkina',VTA,VTA_C,"fill h/ half full (with solids)",https://ojibwe.lib.umn.edu/main-entry/aabitooshkina-vta
bagamaa'ogo,bagamaa'ogo,VAI,VAI_V,"s/he arrives drifting on the waves",https://ojibwe.lib.umn.edu/main-entry/bagamaa-ogo-vai
giziingwaagen,giziingwaage,VAIO,VAIO,"wash your face with it",https://ojibwe.lib.umn.edu/main-entry/giziingwaagen-vai-o
gopimine,gopimine,VAI,VAI_VV,"s/he takes wild rice inland",https://ojibwe.lib.umn.edu/main-entry/gopimine-vai
babaamaawadoon,babaamaawad,VTI,VTI_oo,"haul it about",https://ojibwe.lib.umn.edu/main-entry/babaamaawadoon-vti2
giziiyaabika'ige,giziiyaabika'ige,VAI,VAI_VV,"s/he wipes things (mineral or metal, such as dishes, a gun)",https://ojibwe.lib.umn.edu/main-entry/giziiyaabika-ige-vai
ozhigwaadan,ozhigwaad,VTI,VTI_am,"sew it up, sew it into shape",https://ojibwe.lib.umn.edu/main-entry/ozhigwaadan-vti
mikawi,mikawi,VAI,VAI_V,"s/he regains consciousness, comes to",https://ojibwe.lib.umn.edu/main-entry/mikawi-vai
mamikawi,mamikawi,VAI,VAI_V,"s/he regains consciousness, comes to",https://ojibwe.lib.umn.edu/main-entry/mikawi-vai
debibidoon,debibid,VTI,VTI_oo,"grab, catch, reach and take, get hold of it",https://ojibwe.lib.umn.edu/main-entry/debibidoon-vti2
dedebibidoon,dedebibid,VTI,VTI_oo,"grab, catch, reach and take, get hold of it",https://ojibwe.lib.umn.edu/main-entry/debibidoon-vti2
gaaskaabasige,gaaskaabasige,VAI,VAI_VV,"s/he smoke-cures things",https://ojibwe.lib.umn.edu/main-entry/gaaskaabasige-vai
bitam,bitam,VTA,VTA_C,"bite, eat h/ accidentally",https://ojibwe.lib.umn.edu/main-entry/bitam-vta
aabaakawizi,aabaakawizi,VAI,VAI_V,"s/he revives, comes to",https://ojibwe.lib.umn.edu/main-entry/aabaakawizi-vai
aayaabaakawizi,aayaabaakawizi,VAI,VAI_V,"s/he revives, comes to",https://ojibwe.lib.umn.edu/main-entry/aabaakawizi-vai
zagakisidaw,zagakisidaw,VTA,VTA_aw,"put (it) in order, put (it) away for h/",https://ojibwe.lib.umn.edu/main-entry/zagakisidaw-vta
mangijaane,mangijaane,VAI,VAI_VV,"s/he has big nose",https://ojibwe.lib.umn.edu/main-entry/mangijaane-vai
naadwewem,naadwewem,VTA,VTA_C,"call with voice for h/ to come",https://ojibwe.lib.umn.edu/main-entry/naadwewem-vta
biskitenan,biskiten,VTI,VTI_am,"fold it (sheet-like)",https://ojibwe.lib.umn.edu/main-entry/biskitenan-vti
nabagada'wi,nabagada'w1,VTA,VTA_Cw,"pound it (animate) flat (using a stick or stick-like tool)",https://ojibwe.lib.umn.edu/main-entry/nabagada-vta
babaamaawazh,babaamaawan1,VTA,VTA_n,"haul h/ around; guide h/ around",https://ojibwe.lib.umn.edu/main-entry/babaamaawazh-vta
giiwashkwe'ogo,giiwashkwe'ogo,VAI,VAI_V,"s/he is seasick",https://ojibwe.lib.umn.edu/main-entry/giiwashkwe-ogo-vai
gashkaabika'igaazo,gashkaabika'igaazo,VAI,VAI_V,"s/he is locked (by someone), 'they' lock h/",https://ojibwe.lib.umn.edu/main-entry/gashkaabika-igaazo-vai
gibichiba'idiwag,gibichiba'idi,VAI,VAI_rcp,"",https://ojibwe.lib.umn.edu/main-entry/gibichiba-idiwag-vai
gwayakogwaazo,gwayakogwaazo,VAI,VAI_V,"s/he is sewn correctly",https://ojibwe.lib.umn.edu/main-entry/gwayakogwaazo-vai
biigoshin,biigoshin,VAI,VAI_n,"s/he breaks (on impact)",https://ojibwe.lib.umn.edu/main-entry/biigoshin-vai
andawataage,nandawataage,VAI,VAI_VV,"s/he goes to gamble",https://ojibwe.lib.umn.edu/main-entry/andawataage-vai
andawataage,andawataage,VAI,VAI_VV,"s/he goes to gamble",https://ojibwe.lib.umn.edu/main-entry/andawataage-vai
bikwakamigaa,bikwakamigaa,VII,VII_VV,"there is a hump or mound in the ground",https://ojibwe.lib.umn.edu/main-entry/bikwakamigaa-vii
miskobagaa,miskobagaa,VII,VII_VV,"there are red leaves",https://ojibwe.lib.umn.edu/main-entry/miskobagaa-vii
zhaaboshkaachige,zhaaboshkaachige,VAI,VAI_VV,"s/he sifts things",https://ojibwe.lib.umn.edu/main-entry/zhaaboshkaachige-vai
bami',bami',VTA,VTA_C,"take care of, look after, support, provide for, adopt h/",https://ojibwe.lib.umn.edu/main-entry/bami-vta
gwayakwaabikad,gwayakwaabikad,VII,VII_d,"it (mineral) is straight",https://ojibwe.lib.umn.edu/main-entry/gwayakwaabikad-vii
bimaadaga'oojige,bimaadaga'oojige,VAI,VAI_VV,"s/he pulls, tows things through the water",https://ojibwe.lib.umn.edu/main-entry/bimaadaga-oojige-vai
onaakosidoon,onaakosid,VTI,VTI_oo,"set it up as a frame",https://ojibwe.lib.umn.edu/main-entry/onaakosidoon-vti2
nisiwag,nisi,VAIPL,VAIPL_V,"they (animate) are three, there are three of them",https://ojibwe.lib.umn.edu/main-entry/nisiwag-vai
ozaawaandagizi,ozaawaandagizi,VAI,VAI_V,"the bough is brown",https://ojibwe.lib.umn.edu/main-entry/ozaawaandagizi-vai
daashkakamigise,daashkakamigise,VII,VII_VV,"it (the ground) splits open suddenly",https://ojibwe.lib.umn.edu/main-entry/daashkakamigise-vii
neshangaa,neshangaa,VII,VII_VV,"it is limber, is slack",https://ojibwe.lib.umn.edu/main-entry/neshangaa-vii
niminaaweyaanimad,niminaaweyaanimad,VII,VII_d,"the wind blows offshore",https://ojibwe.lib.umn.edu/main-entry/niminaaweyaanimad-vii
miskwiiwisagaa,miskwiiwisagaa,VII,VII_VV,"it is a bloody floor",https://ojibwe.lib.umn.edu/main-entry/miskwiiwisagaa-vii
wiisagimaate,wiisagimaate,VII,VII_VV,"it has a bitter aroma, smells bitter (burning or cooking)",https://ojibwe.lib.umn.edu/main-entry/wiisagimaate-vii
onzaamizh,onzaamizhw1,VTA,VTA_Cw,"cut h/ too much; overcut h/",https://ojibwe.lib.umn.edu/main-entry/onzaamizh-vta
anokii',anokii',VTA,VTA_C,"make h/ work, put h/ to work, employ h/",https://ojibwe.lib.umn.edu/main-entry/anokii-vta
diba'amaazo,diba'amaazo,VAI,VAI_V,"",https://ojibwe.lib.umn.edu/main-entry/diba-amaazo-vai
niiyogonagad,niiyogonagad,VII,VII_d,"it is four days",https://ojibwe.lib.umn.edu/main-entry/niiyogonagad-vii
dashiwag,dashi,VAIPL,VAIPL_V,"they (animate) are a certain number, there are a certain number of them; they (animate) are so many, there are so many of them",https://ojibwe.lib.umn.edu/main-entry/dashiwag-vai
bagakitaw,bagakitaw,VTA,VTA_aw,"hear, understand h/ clearly",https://ojibwe.lib.umn.edu/main-entry/bagakitaw-vta
dewimisade,dewimisade,VAI,VAI_VV,"s/he has a stomachache",https://ojibwe.lib.umn.edu/main-entry/dewimisade-vai
minjimapizh,minjimapin1,VTA,VTA_n,"tie h/ down",https://ojibwe.lib.umn.edu/main-entry/minjimapizh-vta
bekaadizi,bekaadizi,VAI,VAI_V,"s/he is quiet, is still, is easy-going",https://ojibwe.lib.umn.edu/main-entry/bekaadizi-vai
gaashkisaga'an,gaashkisaga',VTI,VTI_am,"scrape it off the floor",https://ojibwe.lib.umn.edu/main-entry/gaashkisaga-an-vti
oshki-nitaage,oshki-nitaage,VAI,VAI_VV,"s/he has h/ first kill of a species",https://ojibwe.lib.umn.edu/main-entry/oshki-nitaage-vai
wiimbikodan,wiimbikod,VTI,VTI_am,"carve a depression in it, hollow it out by carving",https://ojibwe.lib.umn.edu/main-entry/wiimbikodan-vti
nabagizide,nabagizide,VAI,VAI_VV,"s/he has flat feet",https://ojibwe.lib.umn.edu/main-entry/nabagizide-vai
wanawe'an,wanawe',VTI,VTI_am,"stir it",https://ojibwe.lib.umn.edu/main-entry/wanawe-an-vti
gaaskaaska',gaaskaaska'w1,VTA,VTA_Cw,"scrape h/ using something",https://ojibwe.lib.umn.edu/main-entry/gaaskaaska-vta
mamaanjigwapizh,mamaanjigwapin1,VTA,VTA_n,"bind h/ securely; restrain h/ by tying h/",https://ojibwe.lib.umn.edu/main-entry/mamaanjigwapizh-vta
gizhibaashimotan,gizhibaashimot,VTI,VTI_am,"",https://ojibwe.lib.umn.edu/main-entry/gizhibaashimotan-vti
zhegon,zhegon,VTA,VTA_C,"stick it (animate) in a tight place, insert it (animate)",https://ojibwe.lib.umn.edu/main-entry/zhegon-vta
zhezhegon,zhezhegon,VTA,VTA_C,"stick it (animate) in a tight place, insert it (animate)",https://ojibwe.lib.umn.edu/main-entry/zhegon-vta
niishtana-shi-ningodwaaswaginzo,niishtana-shi-ningodwaaswaginzo,VAI,VAI_V,"it is the twenty-sixth (of the month)",https://ojibwe.lib.umn.edu/main-entry/niishtana-ashi-ingodwaaswaginzo-vai
inaasamisidoon,inaasamisid,VTI,VTI_oo,"put it facing a certain way",https://ojibwe.lib.umn.edu/main-entry/inaasamisidoon-vti2
ozhaawashkominagizi,ozhaawashkominagizi,VAI,VAI_V,"it (animate; something small and round, berry) is blue or green",https://ojibwe.lib.umn.edu/main-entry/ozhaawashkominagizi-vai
animaanagidoone,animaanagidoone,VAI,VAI_VV,"s/he goes away talking",https://ojibwe.lib.umn.edu/main-entry/animaanagidoone-vai
maamakaajichige,maamakaajichige,VAI,VAI_VV,"s/he does amazing things",https://ojibwe.lib.umn.edu/main-entry/maamakaajichige-vai
gidinamegwe,gidinamegwe,VAI,VAI_VV,"s/he takes fish out of the net",https://ojibwe.lib.umn.edu/main-entry/gidinamegwe-vai
baapaawiwebin,baapaawiwebin,VTA,VTA_C,"shake h/ or it (animate) off or off forcefully",https://ojibwe.lib.umn.edu/main-entry/baapaawiwebin-vta
bagama'oozh,bagama'oon1,VTA,VTA_n,"arrive transporting h/ (especially by boat)",https://ojibwe.lib.umn.edu/main-entry/bagama-oozh-vta
gibitaanimad,gibitaanimad,VII,VII_d,"the wind stops, dies down",https://ojibwe.lib.umn.edu/main-entry/gibitaanimad-vii
mookobizh,mookobin1,VTA,VTA_n,"make h/ cry by grabbing or holding",https://ojibwe.lib.umn.edu/main-entry/mookobizh-vta
okaaden,okaaden,VTA,VTA_C,"braid h/; braid h/ hair",https://ojibwe.lib.umn.edu/main-entry/okaaden-vta
biidweweyaagonebatoo,biidweweyaagonebatoo,VAI,VAI_VV,"s/he is heard running here in snow",https://ojibwe.lib.umn.edu/main-entry/biidweweyaagonebatoo-vai
izhitigweyaa,izhitigweyaa,VII,VII_VV,"it (river) flows a certain way, flows to a certain place",https://ojibwe.lib.umn.edu/main-entry/izhitigweyaa-vii
naadamaazo,naadamaazo,VAI,VAI_V,"s/he goes after something for h/ self",https://ojibwe.lib.umn.edu/main-entry/naadamaazo-vai
biidweweshin,biidweweshin,VAI,VAI_n,"s/he is heard walking here",https://ojibwe.lib.umn.edu/main-entry/biidweweshin-vai
baabiidweweshin,baabiidweweshin,VAI,VAI_n,"s/he is heard walking here",https://ojibwe.lib.umn.edu/main-entry/biidweweshin-vai
bagwaashi,bagwaashi,VAI,VAI_V,"it (animate) is blown open (with a hole in it)",https://ojibwe.lib.umn.edu/main-entry/bagwaashi-vai
gimoodoobii,gimoodoobii,VAI,VAI_VV,"s/he steals a liquid, steals a drink",https://ojibwe.lib.umn.edu/main-entry/gimoodoobii-vai
giishkaanowezhwi,giishkaanowezhw1,VTA,VTA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/giishkaanowezhwi-vta
ashi-bezhigo-diba'igane,ashi-bezhigo-diba'igane,VII,VII_VV,"it is eleven o'clock",https://ojibwe.lib.umn.edu/main-entry/ashi-bezhigo-diba-igane-vii
dakagonjidoon,dakagonjid,VTI,VTI_oo,"put it in the water to cool",https://ojibwe.lib.umn.edu/main-entry/dakagonjidoon-vti2
mazinitoon,mazinit,VTI,VTI_oo,"make a representation or image of it; decorate it",https://ojibwe.lib.umn.edu/main-entry/mazinitoon-vti
geshawishkaw,geshawishkaw,VTA,VTA_aw,"fit h/ loosely",https://ojibwe.lib.umn.edu/main-entry/geshawishkaw-vta
ginwaabiigaanowe,ginwaabiigaanowe,VAI,VAI_VV,"s/he has a long stringy tail",https://ojibwe.lib.umn.edu/main-entry/ginwaabiigaanowe-vai
zhinawaabikise,zhinawaabikise,VII,VII_VV,"it jingles, rattles",https://ojibwe.lib.umn.edu/main-entry/zhinawaabikise-vii
onjibatwaazh,onjibatwaan1,VTA,VTA_n,"run from a certain place with h/",https://ojibwe.lib.umn.edu/main-entry/onjibatwaazh-vta
gezikwendan,gezikwend,VTI,VTI_am,"barely remember it",https://ojibwe.lib.umn.edu/main-entry/gezikwendan-vti
minisinikobaa,minisinikobaa,VII,VII_VV,"there is an isolated patch of brush",https://ojibwe.lib.umn.edu/main-entry/minisinikobaa-vii
dibendaaso,dibendaaso,VAI,VAI_V,"s/he owns for h/ self",https://ojibwe.lib.umn.edu/main-entry/dibendaaso-vai
megade,megade,VAI,VAI_VV,"s/he burps",https://ojibwe.lib.umn.edu/main-entry/megade-vai
memegade,memegade,VAI,VAI_VV,"s/he burps",https://ojibwe.lib.umn.edu/main-entry/megade-vai
aaba'wi,aaba'w1,VTA,VTA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/aaba-wi-vta
biidaagimose,biidaagimose,VAI,VAI_VV,"s/he snowshoes here, comes snowshoeing",https://ojibwe.lib.umn.edu/main-entry/biidaagimose-vai
gakiigin,gakiigin,VTA,VTA_C,"fold it (animate; sheet-like) at a right-angle or corner",https://ojibwe.lib.umn.edu/main-entry/gakiigin-vta
bagonewebishkan,bagonewebishk,VTI,VTI_am,"stamp hole through it",https://ojibwe.lib.umn.edu/main-entry/bagonewebishkan-vti
bawin,bawin,VTA,VTA_C,"shake h/",https://ojibwe.lib.umn.edu/main-entry/bawin-vta
mashkawaakwegizi,mashkawaakwegizi,VAI,VAI_V,"it (animate; sheet-like) is stiff",https://ojibwe.lib.umn.edu/main-entry/mashkawaakwegizi-vai
makadekoozh,makadekoon1,VTA,VTA_n,"blacken h/ face with charcoal when fasting",https://ojibwe.lib.umn.edu/main-entry/makadekoozh-vta
bwaawishkaa,bwaawishkaa,VII,VII_VV,"it hardly moves, won't budge",https://ojibwe.lib.umn.edu/main-entry/bwaawishkaa-vii
mindaweshki,mindaweshki,VAI,VAI_V,"s/he pouts habitually",https://ojibwe.lib.umn.edu/main-entry/mindaweshki-vai
gakakiigizhan,gakakiigizh,VTI,VTI_am,"cut it (sheet-like) square",https://ojibwe.lib.umn.edu/main-entry/gakakiigizhan-vti
bishagaakwa'wi,bishagaakwa'w1,VTA,VTA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/bishagaakwa-wi-vta
giiwe'adoo,giiwe'adoo,VAI,VAI_VV,"s/he walks back on a path or trail, walks home on a path or trail",https://ojibwe.lib.umn.edu/main-entry/giiwe-adoo-vai
zoonginike,zoonginike,VAI,VAI_VV,"s/he has a strong arm",https://ojibwe.lib.umn.edu/main-entry/zoonginike-vai
dibaabandan,dibaaband,VTI,VTI_am,"inspect, check up on it, look it over",https://ojibwe.lib.umn.edu/main-entry/dibaabandan-vti
dadibaabandan,dadibaaband,VTI,VTI_am,"inspect, check up on it, look it over",https://ojibwe.lib.umn.edu/main-entry/dibaabandan-vti
wewebikwetaw,wewebikwetaw,VTA,VTA_aw,"nod, shake head at h/",https://ojibwe.lib.umn.edu/main-entry/wewebikwetaw-vta
mooka'aawangibizh,mooka'aawangibin1,VTA,VTA_n,"",https://ojibwe.lib.umn.edu/main-entry/mooka-aawangibizh-vta
